heating_storage,electrical_storage,heating_device,heating_fuel_device
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.8,0.8
0.30000000000000004,1.0,0.8,0.8
0.30000000000000004,1.0,0.8,0.8
0.30000000000000004,0.30000000000000004,0.8,0.8
0.30000000000000004,0.30000000000000004,0.8,0.8
0.30000000000000004,0.30000000000000004,0.8,0.8
0.30000000000000004,0.30000000000000004,0.1,0.30000000000000004
0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
0.30000000000000004,0.30000000000000004,0.1,0.1
